User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
18637542,153.0,male,20,175.0,74.0,27.0,108.0,41.2
10083928,28.0,male,63,178.0,76.0,6.0,87.0,39.1
14337029,153.0,male,38,198.0,106.0,26.0,99.0,40.8
14459480,56.0,female,27,184.0,73.0,13.0,91.0,40.3
17396723,6.0,male,21,205.0,108.0,2.0,84.0,37.9
11941400,71.0,female,62,161.0,68.0,13.0,95.0,40.2
13356448,101.0,female,22,169.0,64.0,19.0,100.0,40.4
12174253,154.0,male,79,195.0,105.0,20.0,98.0,40.7
17994307,21.0,male,34,173.0,77.0,7.0,85.0,39.3
13451711,147.0,female,67,191.0,91.0,26.0,99.0,40.7
12017075,67.0,female,30,170.0,67.0,14.0,94.0,40.2
19929268,22.0,female,20,163.0,66.0,9.0,74.0,39.6
17844484,115.0,male,40,176.0,75.0,21.0,100.0,40.6
17487188,160.0,female,73,167.0,71.0,27.0,98.0,40.7
11540058,135.0,male,21,173.0,72.0,25.0,106.0,40.5
12925052,29.0,female,29,152.0,53.0,7.0,87.0,38.9
13414467,183.0,male,53,194.0,90.0,24.0,108.0,40.8
13175113,200.0,male,36,193.0,91.0,30.0,107.0,41.0
10357903,204.0,female,21,163.0,62.0,29.0,116.0,40.7
16104833,45.0,female,21,158.0,58.0,11.0,88.0,40.0
17928104,31.0,female,78,182.0,79.0,7.0,84.0,39.4
16087023,212.0,female,23,169.0,64.0,30.0,116.0,40.5
11163519,84.0,male,67,180.0,88.0,13.0,96.0,40.0
16441677,96.0,female,53,159.0,61.0,14.0,109.0,39.8
18244985,196.0,male,78,185.0,87.0,24.0,104.0,40.5
11140940,29.0,female,48,166.0,66.0,6.0,92.0,38.7
18224414,43.0,male,44,185.0,87.0,10.0,89.0,39.7
10628674,199.0,male,38,190.0,91.0,26.0,113.0,40.8
10592395,20.0,female,58,168.0,67.0,5.0,82.0,39.2
12150256,124.0,female,42,167.0,66.0,20.0,105.0,40.2
15634803,7.0,male,60,173.0,82.0,2.0,81.0,37.7
19884433,122.0,female,50,165.0,71.0,21.0,101.0,40.4
16519988,149.0,male,44,175.0,73.0,24.0,104.0,40.1
19359534,116.0,male,26,182.0,82.0,25.0,98.0,40.7
11796211,131.0,male,61,183.0,85.0,20.0,99.0,40.7
11245535,55.0,female,59,163.0,65.0,10.0,96.0,39.9
11983331,100.0,female,73,164.0,67.0,17.0,97.0,40.2
17523148,95.0,male,54,182.0,91.0,14.0,102.0,40.1
10578948,107.0,male,26,173.0,76.0,21.0,102.0,40.2
10589945,88.0,female,25,184.0,82.0,20.0,93.0,40.8
15467028,177.0,male,61,169.0,75.0,24.0,106.0,41.1
12927445,15.0,male,54,199.0,98.0,3.0,89.0,38.8
18315762,188.0,female,51,173.0,72.0,29.0,107.0,41.1
14294058,28.0,female,54,171.0,70.0,8.0,78.0,39.1
13127106,161.0,female,48,143.0,50.0,27.0,100.0,41.0
11732358,56.0,female,48,169.0,65.0,11.0,94.0,39.3
15513487,154.0,male,26,193.0,92.0,29.0,101.0,41.0
18788711,165.0,male,28,180.0,84.0,25.0,110.0,40.6
13172958,84.0,female,39,179.0,74.0,16.0,98.0,40.4
12933664,9.0,female,23,170.0,67.0,3.0,80.0,38.6
18606307,67.0,female,46,152.0,55.0,14.0,90.0,40.2
16137715,67.0,female,65,157.0,59.0,13.0,91.0,40.0
14342459,70.0,female,20,173.0,70.0,16.0,92.0,40.4
13704703,55.0,male,26,200.0,99.0,13.0,93.0,39.9
14908416,112.0,female,51,164.0,65.0,17.0,107.0,40.4
10473927,65.0,male,32,194.0,94.0,13.0,97.0,39.9
12859244,31.0,male,42,208.0,108.0,8.0,84.0,39.5
19409468,56.0,male,29,191.0,87.0,13.0,94.0,40.1
17877474,65.0,male,30,184.0,78.0,17.0,92.0,40.2
10763495,169.0,female,47,159.0,60.0,27.0,104.0,40.8
17121541,51.0,female,64,170.0,69.0,10.0,92.0,39.7
17300642,52.0,female,51,158.0,61.0,11.0,89.0,40.4
17203920,129.0,male,39,189.0,89.0,22.0,101.0,40.3
17774574,118.0,male,43,202.0,104.0,19.0,100.0,40.7
19553250,97.0,male,21,197.0,100.0,24.0,93.0,40.5
18355557,76.0,male,20,172.0,72.0,16.0,102.0,40.0
19058697,51.0,female,54,180.0,78.0,10.0,94.0,39.8
12414011,9.0,male,34,181.0,78.0,3.0,86.0,38.2
12730658,68.0,female,64,157.0,54.0,12.0,95.0,40.1
19159747,40.0,female,63,160.0,63.0,8.0,90.0,39.3
13607511,141.0,male,68,177.0,85.0,23.0,94.0,40.8
15141065,170.0,male,32,176.0,76.0,27.0,108.0,40.8
14591550,76.0,female,69,169.0,67.0,15.0,90.0,40.2
13145015,109.0,female,64,169.0,72.0,19.0,98.0,40.6
13191605,17.0,female,73,162.0,67.0,4.0,83.0,39.2
15814407,189.0,male,54,195.0,100.0,25.0,106.0,40.7
14392926,39.0,male,46,187.0,88.0,7.0,97.0,39.5
14039235,41.0,female,63,165.0,61.0,8.0,91.0,39.6
12386095,146.0,male,55,164.0,69.0,21.0,106.0,40.6
16326621,72.0,female,73,140.0,44.0,12.0,95.0,40.3
11353969,152.0,female,59,153.0,56.0,23.0,105.0,40.6
15343438,31.0,female,28,152.0,54.0,8.0,84.0,39.7
10440656,127.0,male,58,212.0,111.0,20.0,95.0,40.3
17161697,128.0,male,65,187.0,89.0,18.0,101.0,40.0
15142615,160.0,male,61,194.0,92.0,24.0,99.0,40.9
10149996,108.0,female,51,166.0,70.0,22.0,92.0,40.9
19496662,138.0,female,26,154.0,54.0,24.0,102.0,40.6
16640058,168.0,female,29,164.0,62.0,27.0,107.0,40.9
14782764,181.0,female,33,170.0,65.0,30.0,105.0,41.0
18570899,129.0,female,37,166.0,61.0,23.0,100.0,40.3
17094094,143.0,female,29,177.0,68.0,26.0,101.0,40.8
13135709,19.0,female,79,151.0,51.0,4.0,83.0,39.1
18815385,6.0,male,44,202.0,101.0,2.0,79.0,38.2
10890361,6.0,female,58,173.0,71.0,2.0,74.0,38.2
15057307,28.0,female,21,178.0,71.0,7.0,89.0,39.8
12344142,238.0,male,63,185.0,88.0,27.0,113.0,40.6
17118645,186.0,female,65,160.0,60.0,25.0,112.0,40.6
17581295,201.0,male,62,202.0,104.0,27.0,102.0,40.8
10836953,32.0,female,52,169.0,66.0,6.0,95.0,39.4
19903094,123.0,female,46,163.0,58.0,20.0,103.0,40.2
17325373,10.0,female,36,160.0,63.0,3.0,78.0,38.3
18819274,125.0,male,76,175.0,77.0,18.0,98.0,40.4
11674484,60.0,female,60,157.0,59.0,12.0,90.0,40.4
13270565,121.0,female,31,162.0,63.0,22.0,100.0,40.9
18823911,154.0,female,70,160.0,66.0,23.0,105.0,40.4
13681290,92.0,female,21,157.0,56.0,17.0,100.0,40.0
15486264,11.0,female,29,150.0,49.0,4.0,73.0,39.3
11323185,94.0,female,53,178.0,71.0,18.0,95.0,40.5
15852013,60.0,male,26,190.0,88.0,14.0,95.0,39.7
16415104,153.0,male,63,167.0,67.0,24.0,100.0,40.7
16126751,128.0,male,33,177.0,82.0,23.0,102.0,40.8
17923841,24.0,male,65,198.0,96.0,5.0,85.0,39.1
16333560,170.0,male,20,189.0,92.0,28.0,108.0,40.9
16176008,1.0,male,24,160.0,61.0,1.0,77.0,37.7
17102445,38.0,female,27,154.0,56.0,10.0,84.0,39.5
15268614,29.0,female,41,153.0,60.0,7.0,85.0,39.3
14594274,173.0,male,35,198.0,105.0,25.0,107.0,40.7
12424035,30.0,female,41,165.0,67.0,7.0,88.0,39.4
11136737,134.0,female,49,175.0,73.0,24.0,99.0,40.7
14560093,102.0,male,36,200.0,103.0,17.0,101.0,40.4
11930519,3.0,female,41,172.0,67.0,1.0,77.0,38.5
19908553,102.0,male,75,181.0,81.0,15.0,97.0,40.2
11962395,82.0,male,34,167.0,74.0,20.0,93.0,40.4
15201066,41.0,female,24,161.0,59.0,8.0,97.0,39.7
19429034,116.0,male,43,193.0,98.0,19.0,100.0,40.2
12302421,28.0,female,31,163.0,60.0,7.0,86.0,39.4
15769427,134.0,male,43,192.0,98.0,22.0,100.0,40.5
15248748,69.0,male,68,200.0,102.0,12.0,89.0,39.8
13389753,186.0,female,42,162.0,56.0,28.0,108.0,41.0
11277029,66.0,female,59,166.0,68.0,14.0,89.0,40.3
10062219,70.0,female,39,187.0,87.0,13.0,101.0,40.2
10367140,218.0,male,37,187.0,87.0,29.0,113.0,40.8
17714542,155.0,female,21,170.0,64.0,26.0,106.0,40.7
19935702,86.0,female,47,158.0,61.0,17.0,93.0,40.4
19866093,8.0,female,39,148.0,48.0,2.0,85.0,38.2
16450349,13.0,male,31,172.0,74.0,4.0,89.0,39.3
15217189,29.0,female,55,144.0,50.0,7.0,82.0,39.4
12978154,119.0,female,60,163.0,65.0,21.0,97.0,40.5
16284326,24.0,female,31,166.0,69.0,8.0,78.0,39.8
14666704,47.0,female,26,147.0,50.0,10.0,92.0,40.3
18265720,7.0,female,46,166.0,63.0,2.0,77.0,38.2
15026717,83.0,female,24,164.0,60.0,17.0,95.0,40.3
10239890,11.0,male,26,188.0,87.0,8.0,76.0,39.5
13330966,145.0,female,67,164.0,67.0,22.0,105.0,40.4
18272188,212.0,male,32,202.0,99.0,27.0,115.0,40.5
17119426,204.0,male,31,164.0,66.0,27.0,118.0,40.8
14928289,18.0,female,36,157.0,54.0,5.0,80.0,39.0
16072849,16.0,female,33,164.0,64.0,4.0,85.0,39.2
11592348,73.0,male,22,176.0,81.0,17.0,97.0,40.4
10347816,46.0,female,47,164.0,68.0,10.0,90.0,39.8
16895588,188.0,female,37,163.0,61.0,30.0,106.0,40.7
12256111,156.0,male,26,171.0,77.0,28.0,105.0,40.7
11776074,20.0,female,45,156.0,59.0,5.0,83.0,38.8
13684439,164.0,male,22,192.0,95.0,24.0,112.0,40.9
13024656,23.0,female,69,157.0,58.0,5.0,84.0,39.1
18246392,133.0,male,68,190.0,99.0,19.0,98.0,40.4
17029241,21.0,male,55,183.0,83.0,4.0,92.0,38.7
12282553,43.0,female,78,154.0,60.0,9.0,85.0,39.7
19093434,145.0,female,26,150.0,49.0,24.0,104.0,40.9
18078961,53.0,female,73,167.0,71.0,10.0,92.0,40.1
16249588,75.0,female,40,164.0,62.0,13.0,101.0,40.0
14117571,107.0,male,24,184.0,80.0,23.0,99.0,41.0
13612977,51.0,female,43,161.0,63.0,11.0,90.0,40.0
14119028,135.0,male,21,184.0,79.0,22.0,110.0,40.8
14767434,34.0,male,42,175.0,77.0,9.0,88.0,39.6
10604920,171.0,female,39,159.0,62.0,25.0,111.0,40.8
10836299,161.0,male,76,195.0,93.0,23.0,96.0,40.5
18986390,82.0,female,24,167.0,68.0,18.0,93.0,40.6
15835097,216.0,female,45,159.0,59.0,30.0,113.0,41.1
18922575,17.0,male,21,195.0,89.0,6.0,87.0,39.2
18577594,57.0,female,35,161.0,62.0,10.0,101.0,39.9
12222193,136.0,male,23,207.0,101.0,24.0,103.0,41.0
17351708,179.0,male,60,177.0,81.0,25.0,104.0,40.6
14935568,2.0,male,25,194.0,99.0,1.0,78.0,37.7
11641241,164.0,female,59,151.0,52.0,25.0,104.0,40.8
10153174,161.0,female,32,167.0,69.0,28.0,103.0,40.8
14677919,182.0,female,25,156.0,60.0,28.0,110.0,40.8
10259305,146.0,male,38,192.0,90.0,25.0,101.0,41.0
17418325,165.0,male,34,178.0,80.0,26.0,107.0,40.7
16156425,18.0,male,22,172.0,74.0,8.0,85.0,39.5
17062108,52.0,male,45,181.0,82.0,14.0,86.0,40.1
12053048,26.0,male,41,186.0,88.0,7.0,86.0,39.5
10684961,35.0,male,26,184.0,86.0,8.0,96.0,39.4
12950584,203.0,female,43,164.0,59.0,28.0,114.0,40.9
12489821,148.0,male,30,179.0,84.0,25.0,105.0,40.8
17948901,111.0,female,76,149.0,56.0,20.0,92.0,40.8
18130812,28.0,male,63,184.0,86.0,6.0,86.0,39.1
11218927,4.0,female,20,156.0,54.0,1.0,84.0,37.7
12264374,143.0,male,22,176.0,75.0,26.0,106.0,40.6
10625195,33.0,female,21,154.0,55.0,7.0,93.0,39.5
17286230,113.0,female,47,172.0,69.0,21.0,97.0,40.6
15351170,110.0,male,20,193.0,98.0,22.0,100.0,40.7
13508375,93.0,female,30,169.0,64.0,18.0,97.0,39.9
14245374,136.0,male,63,183.0,86.0,20.0,100.0,40.2
17623344,27.0,male,30,206.0,106.0,6.0,92.0,39.2
10229498,88.0,female,62,185.0,85.0,16.0,98.0,40.3
10752983,124.0,female,33,163.0,63.0,22.0,101.0,40.7
11867274,102.0,female,39,167.0,72.0,20.0,96.0,40.6
12961530,155.0,male,42,173.0,81.0,23.0,107.0,40.3
18459407,162.0,male,47,173.0,71.0,27.0,102.0,40.5
12657969,11.0,female,27,161.0,59.0,3.0,82.0,38.8
15540014,15.0,male,61,172.0,80.0,3.0,89.0,38.8
15883541,17.0,male,25,158.0,58.0,6.0,90.0,39.2
11182170,13.0,male,24,172.0,72.0,5.0,87.0,39.1
18347688,8.0,female,40,174.0,69.0,2.0,85.0,37.7
17452059,13.0,female,34,160.0,60.0,4.0,78.0,39.0
14908709,11.0,female,49,167.0,67.0,3.0,79.0,38.6
13301978,14.0,female,70,162.0,64.0,3.0,87.0,38.5
19078577,65.0,female,33,142.0,45.0,12.0,97.0,40.0
11890347,151.0,female,75,148.0,51.0,22.0,104.0,40.6
14714345,157.0,male,52,188.0,93.0,21.0,107.0,40.6
19456977,41.0,male,49,170.0,73.0,11.0,86.0,40.1
15545126,30.0,male,44,170.0,70.0,9.0,85.0,39.5
19314419,47.0,female,27,168.0,60.0,11.0,89.0,39.8
17066422,190.0,male,68,185.0,85.0,26.0,102.0,40.5
10797181,66.0,female,77,165.0,65.0,12.0,93.0,40.4
11539740,144.0,male,39,190.0,91.0,19.0,112.0,40.4
10496798,87.0,male,47,193.0,99.0,17.0,92.0,40.4
10298359,73.0,female,55,149.0,52.0,14.0,92.0,40.1
12297277,138.0,female,40,160.0,59.0,21.0,108.0,40.6
11020463,98.0,male,50,187.0,90.0,16.0,99.0,40.1
10106805,36.0,female,22,159.0,58.0,9.0,87.0,39.4
12451657,77.0,male,27,178.0,75.0,16.0,100.0,40.5
14631687,117.0,male,46,173.0,72.0,19.0,103.0,40.4
13987993,44.0,male,58,162.0,71.0,10.0,88.0,39.5
14182152,89.0,male,40,199.0,96.0,19.0,92.0,40.5
13339827,57.0,female,44,151.0,53.0,11.0,94.0,40.0
17754080,92.0,female,48,176.0,74.0,21.0,88.0,40.3
14418208,159.0,female,39,164.0,58.0,25.0,106.0,40.6
18866947,54.0,female,57,172.0,70.0,13.0,84.0,40.2
15259732,68.0,male,49,198.0,105.0,12.0,94.0,40.2
12068951,3.0,male,22,175.0,77.0,2.0,79.0,38.4
11095197,104.0,female,61,161.0,57.0,18.0,97.0,40.1
18289138,100.0,female,22,169.0,69.0,17.0,106.0,40.3
12405425,14.0,male,20,183.0,83.0,5.0,87.0,39.4
10531287,13.0,female,68,171.0,67.0,3.0,85.0,38.5
12765732,76.0,male,21,191.0,94.0,18.0,95.0,40.4
15325109,93.0,male,49,188.0,91.0,16.0,97.0,40.2
17079669,158.0,male,36,173.0,72.0,23.0,111.0,40.8
18209539,39.0,female,21,163.0,60.0,11.0,83.0,40.0
16581650,9.0,female,37,168.0,67.0,2.0,88.0,38.2
19814582,42.0,female,73,162.0,65.0,8.0,91.0,39.8
18839060,13.0,male,64,184.0,85.0,3.0,84.0,38.6
11381149,70.0,male,33,176.0,79.0,13.0,101.0,40.0
13998079,65.0,female,25,167.0,63.0,15.0,90.0,40.2
12846370,119.0,male,31,173.0,70.0,21.0,105.0,40.4
19911268,7.0,male,45,195.0,99.0,2.0,83.0,37.9
16551520,53.0,male,67,179.0,83.0,10.0,89.0,39.9
18346384,106.0,female,22,177.0,68.0,22.0,96.0,40.6
11721128,164.0,female,39,155.0,54.0,26.0,105.0,41.1
17761176,5.0,male,22,191.0,92.0,2.0,84.0,38.1
11721725,34.0,female,41,176.0,73.0,9.0,84.0,39.7
16048877,65.0,male,31,187.0,88.0,12.0,101.0,40.1
11365967,41.0,male,76,157.0,64.0,8.0,88.0,39.5
13456240,78.0,male,55,177.0,79.0,17.0,89.0,40.3
18873912,196.0,female,75,161.0,67.0,29.0,105.0,41.1
10888484,21.0,female,20,170.0,59.0,6.0,83.0,39.3
10698004,145.0,female,44,166.0,64.0,25.0,101.0,40.8
11784314,92.0,female,51,179.0,76.0,21.0,88.0,40.4
19702079,3.0,male,28,191.0,94.0,1.0,82.0,37.8
15832325,59.0,female,41,158.0,58.0,13.0,89.0,40.2
16231827,135.0,male,23,165.0,69.0,28.0,102.0,41.0
13981062,64.0,male,30,187.0,92.0,14.0,95.0,40.3
18294765,163.0,male,41,168.0,73.0,29.0,101.0,40.3
13541758,48.0,male,57,204.0,114.0,11.0,82.0,39.5
12835963,30.0,female,61,162.0,62.0,7.0,83.0,39.7
15772373,6.0,male,23,175.0,70.0,5.0,78.0,39.0
16611557,12.0,male,57,186.0,90.0,3.0,82.0,38.1
10216564,22.0,male,34,186.0,84.0,8.0,83.0,39.7
12401292,59.0,male,73,184.0,90.0,10.0,90.0,39.6
14274228,30.0,male,48,199.0,106.0,7.0,85.0,39.3
14180543,37.0,male,49,182.0,85.0,9.0,87.0,39.5
19221309,117.0,female,49,173.0,68.0,19.0,104.0,40.2
16001045,118.0,female,21,186.0,76.0,22.0,102.0,40.3
13815980,68.0,female,67,146.0,53.0,13.0,90.0,40.3
18694030,203.0,female,38,166.0,61.0,28.0,115.0,40.8
11330769,61.0,female,21,163.0,62.0,14.0,91.0,39.9
19781018,108.0,female,40,172.0,66.0,20.0,98.0,40.7
12193605,27.0,male,52,199.0,99.0,5.0,93.0,39.0
13182871,210.0,male,40,179.0,84.0,27.0,114.0,40.8
19514840,148.0,female,37,190.0,81.0,26.0,103.0,40.9
12481603,65.0,male,27,172.0,77.0,13.0,101.0,39.9
19432608,38.0,female,20,160.0,57.0,9.0,89.0,39.4
19015975,28.0,female,32,188.0,82.0,8.0,84.0,39.6
19692872,44.0,female,42,174.0,67.0,10.0,88.0,39.6
19457716,19.0,male,48,175.0,78.0,5.0,86.0,39.6
11986235,16.0,female,21,161.0,60.0,4.0,87.0,38.8
18998713,41.0,male,66,176.0,81.0,8.0,89.0,39.9
17385577,30.0,male,45,177.0,85.0,7.0,89.0,39.5
19694360,64.0,male,31,202.0,97.0,12.0,99.0,39.6
11433286,91.0,female,42,175.0,74.0,17.0,98.0,40.2
19965962,112.0,female,20,159.0,53.0,21.0,99.0,40.6
13366422,86.0,male,21,195.0,90.0,21.0,95.0,40.7
19271328,66.0,female,71,165.0,60.0,12.0,93.0,40.1
12386684,103.0,female,35,179.0,75.0,19.0,100.0,40.5
10692785,59.0,male,28,161.0,66.0,17.0,92.0,40.4
15327195,164.0,female,74,163.0,64.0,25.0,103.0,40.7
19770138,97.0,female,34,154.0,53.0,20.0,92.0,40.3
18677936,74.0,male,68,170.0,74.0,14.0,90.0,39.9
12971064,169.0,female,50,152.0,52.0,26.0,105.0,40.9
11296917,90.0,male,54,183.0,83.0,14.0,101.0,40.2
12537656,3.0,male,48,190.0,90.0,1.0,80.0,38.0
12807623,75.0,female,54,175.0,74.0,14.0,96.0,39.6
11280148,172.0,female,37,169.0,68.0,26.0,110.0,40.8
19236065,130.0,female,25,164.0,60.0,21.0,107.0,40.5
13669445,106.0,female,55,162.0,60.0,20.0,94.0,40.1
17714687,57.0,female,76,174.0,69.0,12.0,86.0,39.9
16485564,34.0,female,42,145.0,49.0,7.0,90.0,39.6
16490266,209.0,male,27,183.0,84.0,27.0,118.0,40.8
10235459,1.0,male,22,183.0,84.0,1.0,76.0,37.8
11923633,14.0,male,72,195.0,103.0,3.0,80.0,38.6
11444600,61.0,female,33,158.0,58.0,12.0,95.0,40.3
19633902,82.0,female,72,165.0,66.0,13.0,101.0,40.1
10714333,59.0,male,29,181.0,77.0,13.0,97.0,40.1
17725825,64.0,male,68,184.0,87.0,11.0,92.0,40.1
18805122,24.0,male,39,208.0,105.0,6.0,86.0,39.2
13226083,136.0,female,53,169.0,66.0,20.0,109.0,40.5
18181583,49.0,female,29,141.0,48.0,13.0,82.0,39.7
18202711,152.0,female,50,174.0,76.0,25.0,104.0,40.6
11368667,26.0,male,29,177.0,74.0,8.0,89.0,39.5
12724454,25.0,female,39,152.0,53.0,6.0,85.0,39.4
16858757,72.0,female,59,186.0,85.0,16.0,89.0,40.4
11362951,69.0,male,59,194.0,98.0,15.0,85.0,40.5
10582652,3.0,male,45,189.0,93.0,2.0,70.0,38.1
11020629,150.0,female,44,146.0,52.0,25.0,101.0,40.7
14701127,209.0,female,34,159.0,57.0,28.0,117.0,40.9
14681859,52.0,female,50,162.0,65.0,10.0,94.0,39.9
10192977,105.0,female,58,192.0,83.0,18.0,101.0,40.8
12399486,5.0,male,23,186.0,88.0,3.0,79.0,38.6
12129721,93.0,female,23,182.0,70.0,17.0,102.0,40.3
17516466,81.0,female,30,159.0,60.0,15.0,99.0,40.5
19956618,90.0,female,64,158.0,63.0,16.0,96.0,40.5
15574733,48.0,male,21,188.0,86.0,12.0,95.0,40.3
19025353,43.0,female,26,140.0,48.0,9.0,92.0,39.7
12640980,21.0,male,52,211.0,111.0,4.0,90.0,39.1
19049706,50.0,male,29,190.0,93.0,13.0,90.0,39.8
17622047,28.0,female,24,165.0,65.0,6.0,94.0,39.5
13724271,37.0,female,46,166.0,66.0,8.0,90.0,39.8
10461308,20.0,male,47,188.0,95.0,6.0,81.0,39.4
12441066,113.0,female,59,155.0,55.0,20.0,96.0,40.4
11770071,65.0,female,63,165.0,64.0,13.0,90.0,39.9
18558780,57.0,female,44,163.0,62.0,11.0,95.0,39.8
15525873,37.0,female,62,152.0,52.0,8.0,85.0,39.5
19546482,55.0,male,34,187.0,91.0,12.0,94.0,39.9
16162861,115.0,male,77,190.0,100.0,16.0,96.0,40.3
12548618,133.0,female,32,176.0,70.0,24.0,101.0,40.6
13362434,67.0,female,44,173.0,66.0,16.0,86.0,40.3
16711357,23.0,male,62,192.0,89.0,5.0,85.0,39.1
19778669,112.0,female,27,184.0,72.0,22.0,98.0,41.0
10065149,31.0,male,36,182.0,82.0,8.0,90.0,39.5
17084191,29.0,female,45,166.0,63.0,8.0,80.0,39.6
17374074,103.0,male,47,165.0,72.0,20.0,96.0,40.3
10470649,165.0,female,28,157.0,57.0,25.0,110.0,41.0
14129409,9.0,female,40,162.0,64.0,2.0,87.0,38.1
10530251,91.0,male,48,184.0,83.0,19.0,92.0,40.7
17583603,104.0,female,66,160.0,58.0,18.0,96.0,40.1
15428277,28.0,male,68,190.0,90.0,6.0,84.0,39.3
14035457,122.0,female,64,150.0,55.0,19.0,102.0,40.4
17970027,44.0,female,27,163.0,65.0,12.0,84.0,39.9
14682778,38.0,male,69,183.0,94.0,7.0,88.0,39.4
18145797,16.0,male,45,180.0,80.0,7.0,77.0,39.6
12749888,120.0,female,45,187.0,88.0,21.0,103.0,40.6
17503728,76.0,male,64,188.0,96.0,13.0,92.0,39.6
11158504,147.0,female,50,154.0,54.0,26.0,97.0,41.0
13290021,138.0,female,21,148.0,47.0,25.0,100.0,40.8
15600044,38.0,female,32,151.0,51.0,8.0,91.0,39.6
12613423,171.0,female,26,167.0,59.0,28.0,106.0,40.6
19803920,234.0,male,70,178.0,89.0,26.0,112.0,40.6
12746655,174.0,female,71,159.0,58.0,24.0,109.0,40.7
15283313,50.0,female,70,154.0,59.0,10.0,88.0,40.0
12253507,6.0,female,39,157.0,63.0,2.0,77.0,38.4
14116395,34.0,female,66,156.0,54.0,9.0,77.0,39.5
12652931,4.0,male,35,182.0,77.0,2.0,80.0,38.3
13854199,206.0,female,53,167.0,69.0,30.0,110.0,41.0
18069044,11.0,female,21,157.0,59.0,5.0,71.0,39.1
14454504,38.0,male,58,162.0,63.0,9.0,88.0,39.4
16002744,37.0,female,35,158.0,58.0,11.0,79.0,39.7
13642107,45.0,male,58,207.0,105.0,8.0,91.0,39.5
17179219,7.0,male,63,199.0,105.0,2.0,74.0,38.5
10131251,160.0,female,51,163.0,59.0,24.0,107.0,40.4
11849201,140.0,female,32,174.0,70.0,28.0,96.0,40.6
18950872,13.0,female,23,137.0,42.0,3.0,89.0,38.7
12198133,11.0,male,39,182.0,82.0,4.0,82.0,38.6
19666115,81.0,female,65,198.0,96.0,15.0,98.0,39.9
17673313,105.0,male,34,181.0,88.0,24.0,93.0,40.6
11184746,165.0,female,37,178.0,72.0,29.0,102.0,41.2
10921011,17.0,female,39,160.0,66.0,5.0,80.0,39.0
10581265,13.0,male,22,188.0,89.0,7.0,80.0,39.2
14995902,55.0,female,65,166.0,62.0,11.0,90.0,39.6
12325020,53.0,male,22,174.0,76.0,15.0,93.0,40.6
16666527,45.0,female,27,157.0,57.0,8.0,101.0,39.6
12568395,167.0,female,34,181.0,74.0,25.0,112.0,40.7
17867595,81.0,male,56,167.0,71.0,15.0,95.0,39.9
19371539,69.0,male,26,196.0,95.0,16.0,94.0,40.6
14032757,73.0,male,27,184.0,78.0,15.0,100.0,40.1
16020649,166.0,female,57,170.0,71.0,27.0,103.0,41.1
11199029,48.0,female,28,166.0,58.0,10.0,93.0,39.5
15933821,68.0,male,35,196.0,93.0,11.0,104.0,40.0
17731432,71.0,female,25,173.0,62.0,16.0,91.0,40.2
18863915,156.0,female,34,162.0,56.0,24.0,108.0,40.7
19332445,132.0,male,35,175.0,77.0,25.0,100.0,40.8
12685950,155.0,female,22,177.0,68.0,30.0,99.0,40.7
10444600,194.0,female,22,155.0,51.0,29.0,111.0,40.8
13315538,106.0,male,54,166.0,70.0,18.0,99.0,40.4
12459186,135.0,male,69,176.0,76.0,18.0,104.0,40.3
10106650,8.0,female,51,160.0,63.0,2.0,82.0,38.3
12339392,98.0,female,22,162.0,56.0,20.0,95.0,40.4
12442756,150.0,male,22,185.0,88.0,22.0,113.0,40.6
10334826,49.0,male,35,170.0,76.0,11.0,95.0,39.8
11035179,23.0,female,34,165.0,60.0,5.0,91.0,39.3
14250390,153.0,female,52,154.0,53.0,25.0,101.0,40.7
18350051,198.0,male,65,161.0,68.0,29.0,102.0,40.8
13105022,37.0,female,36,175.0,66.0,9.0,87.0,39.5
14449674,184.0,male,25,171.0,72.0,29.0,111.0,40.7
11790962,78.0,male,33,190.0,92.0,15.0,98.0,40.3
17667558,184.0,female,55,161.0,64.0,29.0,104.0,40.3
14332298,78.0,female,20,171.0,61.0,16.0,96.0,40.5
19308646,137.0,male,50,169.0,75.0,20.0,106.0,40.7
18256224,9.0,male,22,163.0,62.0,4.0,86.0,38.3
17475896,111.0,female,31,169.0,66.0,23.0,94.0,40.9
14020787,104.0,female,37,147.0,51.0,18.0,100.0,40.7
11968898,42.0,male,32,167.0,66.0,11.0,93.0,39.8
14519835,68.0,female,37,165.0,64.0,15.0,90.0,40.1
16043164,12.0,male,33,172.0,79.0,4.0,85.0,38.7
17283720,19.0,male,57,181.0,84.0,4.0,88.0,38.9
19975231,84.0,female,41,155.0,55.0,17.0,92.0,40.5
16474431,106.0,male,23,186.0,86.0,24.0,97.0,41.0
19198039,9.0,male,31,208.0,104.0,3.0,83.0,38.7
14332638,155.0,female,30,176.0,74.0,25.0,108.0,40.6
17341420,7.0,female,68,151.0,58.0,2.0,75.0,38.0
15526792,236.0,male,42,206.0,104.0,29.0,113.0,40.8
15549903,183.0,male,55,180.0,86.0,26.0,104.0,40.3
18394669,125.0,female,58,173.0,73.0,20.0,104.0,40.6
16380066,40.0,female,31,179.0,77.0,9.0,92.0,40.1
12547620,62.0,male,27,175.0,79.0,16.0,93.0,40.1
18668321,104.0,male,40,183.0,84.0,18.0,101.0,40.3
